Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"SSC (UR) by INDP - 1 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"INDP - 1 Digit Level","Agriculture, Forestry and Fishing","Mining","Manufacturing","Electricity, Gas, Water and Waste Services","Construction","Wholesale Trade","Retail Trade","Accommodation and Food Services","Transport, Postal and Warehousing","Information Media and Telecommunications","Financial and Insurance Services","Rental, Hiring and Real Estate Services","Professional, Scientific and Technical Services","Administrative and Support Services","Public Administration and Safety","Education and Training","Health Care and Social Assistance","Arts and Recreation Services","Other Services","Inadequately described","Not stated","Not applicable","Total",
"Bayview (NSW)",4,0,53,3,150,69,124,72,31,48,90,47,196,49,39,121,158,37,63,68,12,2181,3620,
"Beacon Hill",4,6,192,20,350,184,389,256,102,128,237,68,446,143,168,313,396,74,158,158,56,3600,7456,
"Beaconsfield (NSW)",0,0,25,0,37,21,43,54,27,26,45,15,90,43,55,41,52,20,30,28,3,323,991,
"Bean Creek",9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,52,79,
"Bearbong",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,59,
"Beaumont (NSW)",9,0,0,0,8,0,3,6,0,4,0,0,3,3,0,7,6,0,0,4,0,72,127,
"Beaumont Hills",14,9,300,43,367,264,565,240,172,131,358,80,436,111,285,405,504,55,155,159,56,4320,9038,
"Beckom",27,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,4,0,0,8,0,66,129,
"Bective",37,0,4,0,0,0,3,0,3,0,0,0,0,0,3,10,16,0,6,7,0,100,210,
"Bectric",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,28,57,
"Bedgerabong",34,3,0,0,5,0,3,0,5,0,0,0,5,0,3,5,9,0,0,0,5,84,149,
"Beechwood",14,3,8,3,42,4,23,10,8,0,3,3,9,13,12,21,40,0,15,8,4,368,611,
"Beecroft",15,11,223,34,257,172,339,211,114,166,349,110,657,99,221,536,652,63,114,137,38,4865,9395,
"Beecroft Peninsula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Beelbangera",23,0,34,6,5,3,34,7,8,0,0,0,3,4,9,16,14,0,15,9,3,206,406,
"Beemunnel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,
"Bega",63,0,279,27,146,19,239,161,59,18,18,19,60,66,107,119,330,16,55,31,10,2813,4666,
"Beggan Beggan",34,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,6,0,0,3,0,43,99,
"Belanglo",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,
"Belbora",15,0,0,0,7,0,3,7,7,3,0,0,0,0,0,3,7,0,0,0,0,72,121,
"Belfield",0,0,124,12,328,86,268,200,166,52,157,55,180,107,147,213,327,24,152,117,48,3554,6317,
"Belford",5,17,4,5,11,3,4,14,4,0,4,0,4,5,0,6,7,0,3,4,0,80,171,
"Belfrayden",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,
"Belgravia",13,4,4,0,3,0,5,5,0,0,0,5,3,0,6,6,8,0,3,3,0,50,118,
"Belimbla Park",6,5,19,3,48,13,21,8,19,0,7,3,24,10,14,22,33,3,20,19,3,281,583,
"Bell (NSW)",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,38,47,
"Bella Vista",4,5,265,47,288,182,451,240,145,101,309,80,424,101,238,341,576,63,151,139,49,3617,7834,
"Bellambi",0,31,88,20,146,24,104,116,72,10,54,14,59,70,108,146,240,15,76,51,19,2486,3948,
"Bellangry",15,0,0,0,6,0,3,4,0,0,0,0,3,3,0,0,5,0,0,0,3,57,94,
"Bellata",87,0,0,0,0,0,10,6,10,0,0,0,0,0,0,8,9,0,4,5,0,189,348,
"Bellawongarah",8,0,3,0,3,0,6,3,3,0,0,4,0,0,0,9,7,0,0,0,0,78,124,
"Bellbird",8,107,64,13,59,15,92,98,26,8,14,4,27,27,36,30,108,9,50,22,4,1230,2031,
"Bellbird Heights",0,45,22,8,19,0,35,31,7,0,9,7,16,11,22,25,43,4,12,11,0,448,788,
"Bellbrook",31,0,0,0,4,0,0,8,0,0,0,0,4,0,7,10,7,0,0,0,0,199,280,
"Bellevue Hill",22,0,140,22,273,189,371,313,125,233,594,226,936,221,167,393,668,139,144,211,64,5250,10719,
"Bellimbopinni",17,0,5,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,71,118,
"Bellingen",32,4,79,10,120,29,158,105,38,30,15,17,78,58,67,178,295,24,39,34,18,2342,3776,
"Bellmount Forest",7,0,0,0,8,4,0,3,0,5,0,0,4,5,12,0,9,0,0,0,0,50,117,
"Belltrees",3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,14,29,
"Belmont (NSW)",8,76,158,38,362,62,301,239,111,22,89,50,125,107,145,217,492,24,121,71,22,4262,7114,
"Belmont North",9,85,206,58,391,60,274,193,95,18,88,23,106,87,174,218,462,29,125,69,21,3554,6336,
"Belmont South",0,7,38,5,65,6,37,42,14,0,12,7,12,14,26,34,68,4,29,7,7,629,1052,
"Belmore",14,6,315,25,517,170,511,468,387,97,251,77,302,260,266,327,620,79,202,218,117,7496,12713,
"Belmore River",14,0,9,0,23,0,10,5,5,0,4,0,3,6,4,10,10,0,0,3,6,146,269,
"Beloka",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,18,
"Belowra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,
"Belrose",16,3,158,13,302,189,429,207,92,175,263,98,462,121,136,410,414,46,187,123,65,4858,8775,
"Bemboka",46,0,28,0,14,0,23,17,10,4,3,0,9,5,14,18,28,0,0,7,7,350,571,
"Ben Bullen",3,7,0,0,0,0,4,0,0,0,0,0,3,0,10,0,3,0,0,0,0,58,103,
"Ben Lomond (NSW)",49,0,3,0,0,0,0,0,6,0,0,0,0,0,3,8,0,0,0,0,0,76,147,
"Benandarah",3,0,0,0,3,0,9,7,0,0,0,0,0,0,0,6,8,0,5,3,0,117,168,
"Bendalong",0,0,0,0,3,0,3,8,0,0,0,0,3,8,4,0,0,0,0,0,0,64,90,
"Bendemeer",46,3,14,0,16,3,16,19,3,0,0,4,5,13,10,17,31,4,6,12,0,276,495,
"Bendick Murrell",29,0,3,0,0,0,0,4,4,0,0,0,0,0,4,5,4,0,0,0,0,92,159,
"Bendolba",6,0,3,5,9,0,8,4,5,0,4,0,0,0,4,7,9,0,0,0,0,137,205,
"Bendoura",6,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34,66,
"Benerembah",35,0,0,0,0,0,4,0,3,0,0,0,0,0,3,3,5,0,6,0,0,75,134,
"Bengalla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,
"Bennetts Green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,
"Benolong",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,18,48,
"Bensville",3,13,60,14,140,35,139,85,43,37,61,30,96,59,88,119,191,17,59,36,11,1214,2544,
"Bentley (NSW)",11,4,11,0,0,4,10,8,0,0,0,0,9,0,0,0,12,0,5,3,0,117,202,
"Berala",7,6,350,17,414,161,369,275,263,75,163,33,215,164,149,190,425,42,127,208,117,5269,9050,
"Berambing",0,0,0,0,0,0,0,5,0,4,0,0,6,3,4,5,8,0,0,4,0,56,104,
"Beresfield",28,32,213,22,117,33,124,101,69,14,29,10,39,57,45,59,170,19,51,28,10,1922,3182,
"Bergalia",12,0,0,0,8,0,14,10,5,0,0,0,5,0,7,9,16,0,0,0,0,90,169,
"Berkeley",14,41,206,33,287,51,350,203,195,26,84,36,86,147,154,170,414,36,149,106,46,4766,7608,
"Berkeley Vale",24,24,311,54,459,78,437,298,150,61,119,54,173,141,276,271,563,55,196,134,39,4434,8353,
"Berkshire Park",31,0,49,10,126,21,45,25,48,4,3,10,19,13,16,26,43,14,34,24,10,1582,2138,
"Berlang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bermagui",16,0,25,5,66,9,65,80,11,0,8,7,31,18,15,46,45,9,23,14,8,1030,1536,
"Berowra",19,3,124,16,198,104,212,121,60,107,186,31,282,95,156,269,331,54,80,66,27,2188,4722,
"Berowra Creek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,
"Berowra Heights",8,6,135,26,277,95,220,150,78,95,140,48,290,94,154,308,399,53,102,64,26,2492,5262,
"Berowra Waters",0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,8,0,98,120,
"Berrambool",5,0,10,0,22,4,29,29,9,0,10,0,3,6,8,9,31,0,7,6,4,269,458,
"Berrara",0,0,3,0,21,3,3,19,0,0,0,4,11,6,9,7,21,0,6,4,0,182,300,
"Berremangra",25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,84,
"Berrico",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,33,
"Berridale",32,4,19,17,51,7,50,80,27,3,3,16,14,21,66,46,43,28,25,13,7,617,1193,
"Berrigal",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,33,
"Berrigan",136,0,28,9,24,10,41,19,21,3,0,0,13,5,41,28,62,8,17,14,15,771,1263,
"Berrilee",10,0,3,0,19,5,10,5,6,0,0,4,16,4,5,11,7,3,0,5,0,113,227,
"Berrima",16,3,10,9,34,11,35,22,11,4,9,4,30,18,13,27,28,6,12,15,4,360,672,
"Berringer Lake",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,
"Berry",35,0,48,10,123,10,99,78,29,9,20,17,77,34,70,89,153,21,40,23,7,1669,2666,
"Berry Jerry",26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,37,77,
"Berry Mountain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,
"Berry Park",6,3,0,0,15,0,3,5,3,0,0,0,11,0,5,8,5,0,8,4,0,69,127,
"Berthong",11,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,45,
"Beryl",6,7,5,0,4,0,3,3,0,0,0,0,0,0,0,0,6,0,7,0,0,88,130,
"Bethungra",45,0,3,0,0,0,7,3,3,0,0,0,4,0,0,8,3,0,0,0,0,88,162,
"Bevendale",7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,27,43,
"Beverley Park",0,3,50,4,95,47,100,97,102,22,83,13,85,25,66,79,151,16,42,36,17,1263,2397,
"Beverly Hills",11,0,248,34,355,160,473,375,326,99,303,79,384,138,239,367,482,69,162,152,94,5602,10154,
"Bewong",0,0,3,0,0,0,4,7,0,0,0,0,0,0,0,5,8,0,0,0,0,46,78,
"Bexhill",19,0,7,0,12,7,29,17,3,0,6,3,11,8,17,26,48,4,9,5,8,248,497,
"Bexley",3,3,409,54,709,265,854,632,787,155,543,144,619,366,469,639,994,133,333,293,135,11178,19729,
"Bexley North",0,0,81,16,148,57,164,107,123,45,134,39,179,57,99,145,198,23,79,55,41,2300,4093,
"Biala",35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,57,
"Bibbenluke",11,0,3,0,5,0,0,0,0,0,0,0,0,4,4,0,3,0,5,0,0,51,86,
"Biddon",32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,48,97,
"Bidgeemia",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,30,
"Bidwill (NSW)",3,0,89,7,85,49,104,58,97,8,26,11,18,46,40,48,114,9,33,74,39,3316,4280,
"Bielsdown Hills",13,0,6,0,5,0,0,4,0,0,0,0,3,0,3,5,7,0,0,0,0,50,104,
"Big Hill (NSW)",3,0,6,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,19,48,
"Big Jacks Creek",11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,27,53,
"Big Ridge",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
"Big Springs",22,0,0,0,3,3,0,3,3,0,0,0,4,0,0,4,0,0,4,4,3,56,119,
"Bigga",48,0,0,0,7,0,3,9,3,0,0,0,0,6,0,4,0,0,0,5,0,152,243,
"Bilambil",5,0,9,0,26,0,28,10,7,3,0,5,8,5,8,10,32,5,9,11,0,233,418,
"Bilambil Heights",15,13,58,18,190,34,169,150,66,20,15,26,68,60,65,128,269,27,42,46,20,1858,3365,
"Bilbul",53,0,50,9,16,7,34,11,10,0,5,4,10,14,5,17,25,0,18,11,0,266,556,
"Bilgola Beach",4,0,0,5,4,3,21,3,0,5,12,9,16,0,4,7,14,7,0,10,0,125,244,
"Bilgola Plateau",7,3,91,13,148,72,163,76,52,83,93,40,250,60,70,181,185,44,72,77,15,1723,3516,
"Billeroy",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,
"Billilingra",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,
"Billimari",28,0,7,0,0,0,4,0,0,0,0,0,3,0,0,6,3,0,0,0,0,91,152,
"Billinudgel",7,0,4,0,7,0,12,4,0,0,0,0,3,5,0,11,11,0,14,6,0,118,215,
"Billys Creek",3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,56,
"Billywillinga",0,0,11,4,3,3,8,5,0,0,3,0,4,0,7,14,11,0,8,6,0,114,194,
"Bilpin",20,0,24,5,51,9,31,20,12,6,7,5,13,14,10,16,31,3,19,17,0,348,666,
"Bimberi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bimbi",20,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,4,0,0,0,3,80,116,
"Bimbimbie",0,0,3,4,0,3,12,0,3,0,0,0,5,0,8,0,4,0,3,5,0,70,120,
"Binalong",63,3,8,4,15,5,14,17,4,0,0,0,12,8,25,18,20,0,11,4,0,307,543,
"Binda",52,0,0,0,5,6,9,0,0,4,0,0,3,5,3,10,8,0,5,0,3,170,281,
"Bindera",7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,
"Bingara",63,3,14,0,25,9,38,37,25,4,3,3,6,12,60,39,77,3,8,5,8,984,1427,
"Bingeebeebra Creek",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,21,34,
"Bingie",0,0,3,0,8,0,7,3,4,0,0,0,8,3,9,9,5,4,3,0,0,124,199,
"Bingleburra",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,26,
"Biniguy",35,0,3,0,3,0,3,6,0,0,0,0,0,0,0,4,6,0,3,0,0,84,148,
"Binjura",4,0,6,12,9,7,16,5,10,4,0,7,16,7,19,10,18,0,6,7,0,177,322,
"Binna Burra (NSW)",12,0,4,0,7,0,5,7,0,0,0,0,5,5,0,15,14,3,0,5,0,138,218,
"Binnaway",38,0,0,0,11,5,14,18,10,0,0,0,7,3,9,14,18,0,0,5,7,451,605,
"Binya",44,0,6,0,0,3,0,0,6,0,0,0,0,0,0,7,7,0,0,0,5,67,140,
"Birchgrove",3,4,52,15,86,57,100,59,38,92,210,51,370,44,76,148,176,50,31,68,11,1562,3302,
"Birdwood (NSW)",5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,30,43,
"Birganbigil",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,51,
"Birmingham Gardens",4,6,57,6,55,9,121,110,41,10,31,11,38,41,41,94,133,8,27,26,5,1497,2374,
"Birriwa",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33,54,
"Birrong",0,0,123,7,104,31,125,64,86,26,66,22,71,54,55,80,122,27,61,67,39,1888,3104,
"Bishops Bridge",0,12,9,5,11,0,9,9,5,0,0,0,11,6,6,10,14,0,7,0,0,128,249,
"Bithramere",25,0,3,0,10,6,6,4,4,3,0,0,3,5,9,7,17,0,0,3,0,78,174,
"Black Creek (Port Macquarie-Hastings - NSW)",6,0,0,0,6,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,26,50,
"Black Creek (Snowy Valleys - NSW)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,
"Black Head",0,0,10,0,28,5,39,19,7,0,8,9,9,12,25,38,46,0,7,6,4,587,853,
"Black Hill (NSW)",3,3,27,3,31,8,15,12,12,0,6,3,18,9,8,21,40,0,12,5,3,303,561,
"Black Hollow",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,19,
"Black Mountain (NSW)",38,0,0,0,9,0,8,0,8,0,4,0,10,0,5,14,21,0,3,7,0,163,308,
"Black Range (NSW)",3,0,9,4,9,5,11,0,3,0,0,0,7,4,6,5,18,0,3,3,0,109,202,
"Black Springs (NSW)",29,0,7,0,7,0,6,3,4,0,0,0,0,0,3,3,0,3,0,3,0,144,224,
"Blackalls Park",0,26,97,27,117,17,134,73,62,11,35,24,50,37,62,101,182,14,52,28,12,1592,2756,
"Blackbutt (NSW)",8,29,135,18,137,27,200,126,74,20,65,22,48,66,86,117,236,10,78,54,12,1734,3298,
"Blackett",6,0,108,17,86,48,127,65,141,13,25,14,21,49,49,31,72,10,33,68,26,2440,3446,
"Blackheath",14,33,64,17,139,24,149,216,45,36,36,40,130,64,126,226,277,61,70,49,19,2558,4395,
"Blackmans Flat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,26,
"Blackmans Point",8,0,0,0,4,0,5,4,4,0,0,0,0,0,0,7,4,0,0,4,0,113,168,
"Blacksmiths",3,21,48,10,124,14,87,55,27,5,18,9,20,29,49,51,109,14,21,26,9,1099,1843,
"Blacktown",106,21,1754,178,1611,885,2143,1426,1890,408,995,210,1201,827,1228,1061,2712,197,740,885,460,26240,47172,
"Blackville",32,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,75,114,
"Blackwall (NSW)",6,0,39,8,100,12,84,52,29,8,40,12,43,33,59,46,118,18,33,30,9,1121,1892,
"Blair Athol (NSW)",11,0,164,13,96,63,147,95,104,31,85,29,73,43,77,101,211,19,38,63,18,1411,2881,
"Blairmount",0,0,17,0,8,9,18,10,20,3,13,0,9,5,10,17,16,0,7,9,6,229,421,
"Blakebrook",11,0,6,0,0,0,12,5,0,0,4,0,3,6,0,10,3,0,0,0,0,84,150,
"Blakehurst",18,4,136,14,247,122,280,181,149,43,183,87,335,81,122,224,345,43,103,104,38,3357,6219,
"Blakney Creek",5,0,0,0,4,0,3,0,4,0,0,0,4,0,0,0,3,0,4,0,0,30,64,
"Bland",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43,
"Blandford",32,8,5,0,7,0,0,3,8,3,0,0,4,6,0,5,8,0,0,3,0,84,182,
"Blaxland (NSW)",21,7,184,34,351,109,293,180,132,64,128,83,238,98,357,599,501,59,121,97,32,3765,7449,
"Blaxlands Creek",5,0,0,0,3,0,3,3,0,0,0,0,0,0,3,8,16,0,6,0,0,73,118,
"Blaxlands Ridge",6,0,23,0,55,7,13,8,8,3,6,4,4,10,15,25,18,3,15,16,4,247,503,
"Blayney",70,89,115,24,104,48,162,83,73,11,10,16,42,44,89,95,182,16,83,49,18,1970,3377,
"Bligh Park",31,0,283,51,473,139,370,165,196,49,76,47,108,110,319,244,374,45,154,138,58,2939,6360,
"Blighty",55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,65,138,
"Blowering",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Blue Bay",0,0,30,5,54,5,50,34,18,7,21,13,23,14,21,43,58,6,12,20,4,578,1030,
"Blue Haven",17,26,250,38,264,69,382,230,145,27,95,31,63,105,150,117,403,27,116,83,43,3697,6377,
"Blue Knob",6,0,3,0,4,0,9,5,0,0,0,0,6,3,7,7,9,0,0,0,0,163,221,
"Blue Mountains National Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Blue Nobby",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,
"Blue Vale",20,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,24,61,
"Blueys Beach",5,0,9,0,9,0,12,15,3,0,0,0,4,4,0,3,9,0,0,0,0,118,188,
"Boambee",30,4,35,7,82,11,68,68,20,9,11,25,46,23,38,95,152,13,29,25,6,864,1667,
"Boambee East",17,3,105,21,219,65,350,234,99,26,20,32,80,84,142,200,404,30,83,50,28,2962,5242,
"Boambolo",13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,5,0,19,53,
"Boat Harbour (Lismore - NSW)",6,0,5,0,3,0,6,5,0,0,3,0,6,6,3,6,9,5,3,0,5,77,142,
"Boat Harbour (Port Stephens - NSW)",0,7,26,0,56,3,51,36,11,4,6,7,30,15,32,52,62,3,22,13,5,517,958,
"Bobadah",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,
"Bobin",15,0,0,0,3,0,0,0,3,0,0,0,5,0,0,8,12,0,0,0,0,104,157,
"Bobs Creek",9,0,0,0,5,0,0,3,0,4,0,0,5,0,0,0,6,0,0,3,0,46,87,
"Bobs Farm",10,3,8,0,43,3,20,13,14,0,0,0,4,3,12,17,18,0,12,7,12,238,444,
"Bobundara",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,19,
"Boco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bocoble",0,0,5,0,11,0,6,0,0,0,0,0,8,0,8,0,0,0,0,0,0,104,149,
"Bocobra",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,53,
"Bodalla",44,6,21,0,31,4,30,26,11,3,5,0,10,11,35,8,35,3,11,0,6,422,740,
"Bodangora",17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,75,
"Boeill Creek",9,0,6,3,3,0,4,0,0,0,0,0,0,0,5,3,7,0,0,3,0,50,102,
"Bogan",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,
"Bogan Gate",44,6,3,0,4,0,4,4,4,0,0,0,4,0,4,4,6,0,0,5,0,201,291,
"Bogangar",9,17,58,14,192,16,122,177,44,18,21,33,58,64,76,161,221,17,36,52,13,1648,3062,
"Bogee",3,5,4,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,57,78,
"Boggabilla",81,0,0,0,8,7,22,9,9,0,0,0,9,7,12,36,28,0,8,6,0,735,989,
"Boggabri",101,87,17,0,23,7,27,36,20,0,3,5,5,10,14,22,36,0,21,6,4,688,1129,
"Bogong Peaks Wilderness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bohena Creek",14,5,3,0,10,4,9,0,3,0,0,0,3,5,4,9,6,0,3,0,0,85,171,
"Bohnock",0,0,3,0,9,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,69,
"Bolaro",3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,
"Bolivia",11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,3,0,36,70,
"Bolong",12,0,0,0,3,4,4,0,4,0,0,0,3,0,3,0,3,0,0,0,0,47,102,
"Bolton Point",3,15,51,12,72,12,80,60,35,3,20,7,29,27,34,57,123,10,23,18,15,1427,2122,
"Bolwarra (NSW)",9,32,20,11,40,10,40,30,15,4,8,9,39,13,30,53,73,8,20,12,7,506,991,
"Bolwarra Heights",8,150,84,28,127,37,122,71,55,6,39,39,89,30,108,168,186,15,74,36,9,1528,2981,
"Bom Bom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bomaderry",39,10,152,30,213,48,291,221,81,16,24,17,99,101,270,168,439,25,102,59,21,4255,6666,
"Bombah Point",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,
"Bombala",120,0,80,11,41,8,57,48,24,0,9,4,20,19,41,47,50,8,18,16,11,761,1383,
"Bombay",11,0,4,0,8,0,3,0,0,0,4,0,0,0,10,3,0,9,0,3,0,69,118,
"Bombira",3,30,9,0,18,3,20,12,3,5,0,5,8,3,8,19,21,0,4,0,0,176,349,
"Bombo",0,4,0,0,0,5,6,4,5,0,0,0,5,0,5,11,5,0,0,3,0,58,108,
"Bombowlee",16,0,17,3,8,0,6,11,11,0,0,0,4,0,12,13,16,0,0,3,3,157,295,
"Bombowlee Creek",14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,25,51,
"Bomen",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,
"Bomera",11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,38,
"Bonalbo",18,0,3,3,9,0,17,7,8,0,0,0,0,0,0,10,13,0,0,0,3,276,373,
"Bondi",9,7,169,30,394,132,380,512,189,317,474,133,966,322,228,427,509,163,178,239,67,4189,10049,
"Bondi Beach",11,12,171,33,430,179,488,599,166,454,589,163,1317,348,227,458,512,228,204,297,72,4696,11653,
"Bondi Forest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
"Bondi Junction",10,10,121,26,316,135,370,442,145,219,471,108,845,287,207,367,487,92,167,164,59,4398,9440,
"Bonnells Bay",7,37,109,18,170,30,139,78,66,22,37,17,59,64,76,118,266,21,59,56,18,2096,3575,
"Bonnet Bay",0,0,67,14,97,41,114,62,64,18,105,32,151,33,83,119,125,26,33,36,6,1035,2265,
"Bonny Hills",24,8,39,31,156,24,144,119,28,5,22,29,53,37,61,179,186,9,40,21,15,1732,2976,
"Bonnyrigg",35,4,387,17,286,96,393,206,232,38,113,25,129,110,129,118,284,36,153,167,69,5637,8670,
"Bonnyrigg Heights",23,4,388,24,358,119,353,170,241,57,169,37,157,100,134,165,278,30,158,178,35,4141,7305,
"Bonshaw (NSW)",32,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,86,136,
"Bonville",60,4,50,10,121,24,127,85,39,13,27,14,70,41,58,97,192,20,49,38,13,1398,2548,
"Booerie Creek",5,0,6,0,3,3,11,6,5,0,3,5,5,0,4,4,10,0,0,0,0,103,165,
"Book Book",26,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,47,94,
"Booker Bay",0,0,23,3,55,8,48,39,19,10,12,13,32,11,28,30,69,7,27,26,5,845,1322,
"Bookham",29,0,0,0,3,0,4,8,5,0,0,0,0,0,6,0,9,0,3,0,4,73,162,
"Bookookoorara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,21,28,
"Bookram",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
